ticker,52W High,52W Low,Avg Volume,Change,EPS Q/Q,EPS next 5Y,EPS next Y,EPS past 5Y,EPS this Y,Gross Margin,Income,Insider Own,Insider Trans,Inst Own,Inst Trans,Market Cap,Oper. Margin,Payout,Perf Half Y,Perf Month,Perf Quarter,Perf Week,Perf YTD,Perf Year,Profit Margin,ROA,ROE,ROI,SMA20,SMA200,SMA50,Sales,Sales Q/Q,Sales past 5Y,Short Float,Shs Float,Shs Outstand,ask,beta,bid,bookValue,dayHigh,dayLow,enterpriseToEbitda,enterpriseToRevenue,fiftyDayAverage,fiftyTwoWeekHigh,fiftyTwoWeekLow,forwardEps,forwardPE,heldPercentInsiders,heldPercentInstitutions,open,pegRatio,previousClose,priceToBook,priceToSalesTrailing12Months,profitMargins,regularMarketDayHigh,regularMarketDayLow,regularMarketOpen,regularMarketPreviousClose,regularMarketPrice,sharesPercentSharesOut,shortPercentOfFloat,shortRatio,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingEps,trailingPE,twoHundredDayAverage,ATR,Beta,Book/sh,Cash/sh,Current Ratio,Debt/Eq,Dividend,Dividend %,EPS (ttm),EPS next Q,Earnings,Employees,Forward P/E,Index,LT Debt/Eq,P/B,P/C,P/E,P/FCF,P/S,PEG,Prev Close,Price,Quick Ratio,RSI (14),Recom,Rel Volume,Short Ratio,Target Price,Volume
KRA,0.08,-1.149,,0.0689,0.3249,0.06,1.574,0.852,-0.35,-0.626,196800000000.0,0.002,0.0,0.976,0.022099999999999998,600860000000.0,0.2877,,1.2478,0.38420000000000004,0.233,0.1883,-0.1975,-0.36479999999999996,0.06,0.068,0.22,-0.3709,0.139,0.0,0.12,1640000000.0,0.192,3.5663,0.0371,31270000000.0,31780000000.0,15.63077,0.39582738,0.983,3.2997725,7.923,32.3,32.12,-0.39784604,19.25,4.45,20.605,,,0.02865,6.158,2.863761,5.76,19.01,,21.48,1.3,19.01,19.13,19.25,15.944411,19.25,1.01919,0.0511,,,,,,14.327754,1.36,2.93,32.2,4.65,1.8,0.99,,,6.15,-0.05,,1944.0,19.41,,0.93,0.79,5.45,4.12,3.5,0.46,0.69,24.94,25.33,0.8,81.36,2.7,1.42,3.22,18.0,
LOB,0.618,-0.237,,0.0993,0.7885,,1.0779,0.013000000000000001,-0.648,0.212,6900000000.0,0.013000000000000001,0.8671,0.475,0.005600000000000001,1160000000.0,0.39049999999999996,0.0040999999999999995,1.5961,0.2729,1.1046,0.1804,0.5555,0.6501,0.21600000000000003,0.001,0.013000000000000001,0.0944,0.48,0.701,0.027000000000000003,253200000000.0,0.214,2.9062,0.049,27640000000.0,40510000000.0,20.534721,6.315292,8.258,184.8125,,29.655,13.533,0.528409,28.13,7.57,29.655,0.12,0.12,0.27074,0.16,1.250965,,26.9,0.0045,,1.44,26.9,,28.13,22.867794,28.13,0.49346,0.059899997,0.03,0.75,0.0044609667,0.49,-0.235,16.322971,1.35,1.52,13.54,34.59,,3.14,0.12,0.0039000000000000003,0.16,0.27,,640.0,21.35,,3.13,2.27,0.89,187.5,,4.76,,30.89,30.75,,75.39,2.3,1.0,5.87,26.33,
LRN,0.019,0.504,1930000000.0,0.0823,0.0783,0.2,0.1474,0.156,-0.337,0.049,24500000000.0,0.02,-0.18109999999999998,0.91,0.0478,1210000000.0,-0.2394,,0.3306,-0.1705,-0.1166,0.053099999999999994,0.42210000000000003,0.1025,0.03,0.026000000000000002,0.037000000000000005,-0.4523,0.031,0.0,0.024,1040000000.0,-0.0027,0.9216,0.0815,35890000000.0,39640000000.0,22.26154,1.1486685,1.042,48.233334,18.269,52.84,17.145,0.021000385,27.4,15.06,29.07,,,0.03508,0.6,0.469939,1.2,26.74,,29.44,1.3,26.74,26.9,27.4,33.633823,27.4,0.94475996,0.0734,,,,,0.474,30.431667,1.76,0.67,17.04,5.08,1.8,0.17,,,0.61,-0.31,,4950.0,23.42,,0.01,1.79,5.99,50.31,16.16,1.22,2.52,29.57,30.44,1.7,47.46,1.2,0.36,1.5,,
LUNG,,,3030000000.0,0.10310000000000001,0.1383,,,,,-0.501,,,,,,1470000000.0,0.1383,,,,,,0.17579999999999998,,,,,-0.0331,,,,31740000000.0,0.1383,0.2279,,2069999999.9999998,31830000000.0,,49.39928,9.657,,-12.215,47.8,-97.594,0.0658865,42.82,37.64,46.9,,,,-14.918,,,41.9,,46.95,,41.9,42.28,42.82,40.605003,42.82,,,,,,,,40.605003,5.37,,-97.59,0.0,,,,,-14.92,,,180.0,,,,,,,,42.37,,43.12,42.25,,,,0.14,,,
MCRB,,-0.18600000000000003,2970000000.0,0.0708,2.6151999999999997,,-0.44799999999999995,-0.21100000000000002,0.489,-0.52,-75800000000.0,0.1,0.0,0.7390000000000001,0.0882,2600000000.0,0.42229999999999995,,7.930700000000001,0.2157,4.257099999999999,0.10679999999999999,7.5942,8.2656,3.033,-0.648,1.459,-0.1015,,,,28900000000.0,0.1278,10.765899999999998,0.09050000000000001,50710000000.0,73310000000.0,-21.330935,91.651,72.368,,-30.104,,-0.873,7.707547,27.68,2.52,29.69,,,0.10002,-1.065,4.31605,0.22,27.69,,29.68,-1.39,27.69,27.68,27.68,25.725441,27.68,0.80148005,0.0887,,,,,,10.338949,1.79,4.6,-0.89,0.73,1.6,,,,-1.07,-0.26,,108.0,,,,,43.67,,,96.56,,31.62,31.8,1.6,67.84,1.9,0.23,1.58,33.21,
MGNX,0.061,-0.441,,0.0713,0.46380000000000005,,0.38299999999999995,-0.177,0.24600000000000002,0.915,-166600000000.0,0.002,-0.5025,0.961,0.1368,1490000000.0,-0.0286,,3.6847000000000003,0.0023,-0.1436,0.022400000000000003,1.3897,1.1345999999999998,-0.768,-0.53,-0.721,-0.192,,,,77900000000.0,-0.0305,5.435599999999999,0.0771,43940000000.0,50020000000.0,-11.711712,18.060104,15.452,,-7.588,32.18,4.643,1.0446506,24.52,4.04,26.09,,,0.074200004,-3.385,2.574738,0.03,24.27,,26.02,-2.22,24.27,24.52,24.52,26.83353,24.52,0.94183,0.0728,,,,,,21.311377,1.69,2.41,4.95,4.06,5.7,0.0,,,-3.38,-0.92,,384.0,,,0.0,5.14,6.28,,,18.76,,25.75,25.46,5.7,46.07,2.0,0.74,6.75,29.3,
MTOR,0.031,-1.515,,0.0645,0.1465,0.042,1.1124,0.034,0.451,-0.5589999999999999,291000000000.0,0.013000000000000001,-0.26030000000000003,0.998,-0.0404,1680000000.0,0.0397,,0.6414,0.0438,0.26739999999999997,0.1295,-0.0806,0.3871,0.209,0.09699999999999999,0.765,-0.11410000000000001,0.11199999999999999,0.0,0.087,3310000000.0,0.0986,1.2070999999999998,0.0697,70300000000.0,72100000000.0,12.808511,0.52526444,0.811,6.577438,9.116,27.18,5.131,0.3151163,23.05,10.91,24.195,,,0.03185,3.661,2.356315,5.83,22.62,,24.84,1.88,22.62,23.02,23.05,22.710001,23.05,1.1414399,0.0858,0.1,,,,,20.098188,1.09,2.48,5.15,4.02,1.9,3.31,,,3.73,-0.05,,9100.0,13.72,,3.22,5.01,6.42,6.91,10.89,0.54,1.65,25.39,25.8,1.1,68.72,2.8,0.8,8.25,25.25,
NTLA,,-0.083,,0.10300000000000001,0.2155,0.3,-0.28300000000000003,-0.506,-0.063,0.46799999999999997,-116100000000.0,0.009000000000000001,-0.0785,0.83,0.1973,1300000000.0,0.021400000000000002,,0.6341,0.1285,-0.13570000000000002,-0.0212,0.4158,0.7109000000000001,,-0.312,-0.406,-0.18739999999999998,,,,50700000000.0,0.0025,1.2625,0.2279,48950000000.0,53370000000.0,-6.5520506,24.049244,13.65,,-6.015,25.56,5.987,0.57441473,19.26,9.18,20.92,,,0.19017,-2.301,1.68209,-0.27,18.83,,20.84,-3.17,18.83,19.26,19.26,20.722353,19.26,0.76405,0.2656,,,,,,18.517536,1.89,1.68,6.59,6.97,7.5,0.0,,,-2.3,-0.58,,270.0,,,0.0,3.99,3.77,,,32.52,,22.94,26.31,7.5,67.18,2.1,2.37,14.11,30.41,
NVAX,-0.095,0.823,7220000000.0,0.0634,1.0076,0.0,1.3944999999999999,0.055999999999999994,0.449,9.441,-93300000000.0,0.003,-0.6629999999999999,0.53,1.3849,6840000000.0,-0.1143,,5.842899999999999,0.0698,0.0537,-0.0091,26.6809,21.034000000000002,,-0.233,1.733,-0.4183,,,,50200000000.0,0.0528,30.1215,0.14880000000000002,55190000000.0,58620000000.0,5.065287,134.38051,126.879,,-71.688,189.4,3.015,19.678642,105.13,3.54,110.7125,,,0.0036300002,-2.402,1.385548,,103.6,,110.3,21.75,103.6,104.1,105.13,111.935585,105.13,0.13891,0.1345,,,,,,76.27152,8.49,1.53,3.15,8.1,3.0,1.74,,,-2.76,1.83,,165.0,5.11,,1.74,35.31,13.74,,215.66,137.47,,111.02,111.22,3.0,51.57,2.7,0.36,1.23,,
NVTA,1.6680000000000001,-1.4069999999999998,2580000000.0,0.07,0.9529000000000001,0.08,0.506,-0.12300000000000001,-0.374,-0.136,-420500000000.0,0.016,-0.1182,0.914,0.3114,6230000000.0,0.2998,,2.4316,0.3225,0.3666,0.0342,1.8146,1.3318,-0.34600000000000003,-0.505,-1.069,-0.0167,,,,233200000000.0,0.1593,5.1227,0.20170000000000002,106720000000.0,129020000000.00002,-28.55346,25.699318,23.564,,-17.046,46.17,3.536,1.1692231,43.75,7.415,45.6,,,0.03338,-4.018,2.023717,-1.71,42.43,,45.41,-1.59,42.43,43.47,43.75,37.091763,43.75,0.76773,0.16379999,,,,,,25.249348,3.05,2.13,3.6,3.08,3.7,0.6,,,-3.89,-0.66,,1500.0,,,0.6,14.81,17.32,,,31.35,,52.83,53.31,3.6,76.89,2.0,0.99,8.29,36.25,
ODP,-0.035,,,0.0758,0.0060999999999999995,0.12300000000000001,0.0897,0.184,0.02,-0.166,-279000000000.0,0.006999999999999999,-0.08349999999999999,0.85,-0.13470000000000001,1150000000.0,0.047400000000000005,,0.25079999999999997,-0.0391,0.0675,0.2,-0.192,0.31010000000000004,0.04,-0.040999999999999995,-0.13699999999999998,-0.2595,-0.02,,-0.027000000000000003,10170000000.0,0.07429999999999999,0.6279,0.0613,51640000000.0,53000000000.0,6.5117645,0.11460616,0.214,,4.595,29.9,32.607,0.176,20.75,13.6,22.22,,0.75,0.01719,-5.167,2.299503,0.53,20.58,,22.29,3.4,20.58,20.8919,20.75,21.313234,20.75,0.93724996,0.0844,0.25,0.4,0.036443148,,,21.226595,1.01,2.28,32.4,14.73,1.2,0.39,,,-5.37,1.11,,40000.0,6.66,,0.37,0.7,1.54,,2.9,0.12,,23.21,22.63,0.7,61.72,3.0,0.63,5.05,26.5,
OMI,-0.005,1.016,3230000000.0,0.0827,1.6197,0.451,0.1282,-0.187,0.943,-0.239,-12000000000.0,0.031,0.047599999999999996,0.935,0.04650000000000001,1560000000.0,0.4559,0.0004,2.5982,0.4746,2.2222,0.1231,3.7118,3.0465,0.040999999999999995,-0.03,-0.237,-0.0613,0.01,,-0.013000000000000001,8199999999.999999,0.37829999999999997,5.7107,0.124,60830000000.0,61130000000.0,12.753927,0.18461563,0.343,,14.902,25.95,6.2,2.6466775,22.56,3.63,25.2,0.01,0.01,0.02558,-1.723,0.35466,0.3,22.5,0.0004,24.36,1.91,22.5,22.52,22.56,17.346176,22.56,0.93654996,0.1439,0.003,,0.00044444442,4.91,,10.854928,1.9,0.3,6.46,1.58,1.6,0.0,0.01,0.0004,-0.2,0.65,,6400.0,13.8,,3.21,4.08,16.64,,5.72,0.21,,27.3,26.36,0.8,72.28,3.0,0.38,2.26,20.58,
OTRK,0.768,-0.086,,0.1382,1.5225,0.3,0.441,0.265,-0.755,1.234,-31100000000.0,0.001,0.0,0.252,0.27140000000000003,1230000000.0,0.2644,,3.0981,0.085,1.7326,0.2426,3.5855,3.8723,,-1.291,1.253,-0.1026,-0.45299999999999996,,-0.619,50200000000.0,0.1341,7.7474,0.3084,7250000000.0,16989999999.999998,,25.917768,23.091,,-58.139,83.34,,3.4041553,66.71,8.55,74.88,,,0.59293,,2.578047,-1.51,65.71,,74.99,,65.71,66.47,66.71,66.27529,66.71,0.19644,0.2734,,,,,,46.744267,6.33,3.03,-1.77,0.77,1.1,,,,-1.86,-0.33,,395.0,,,,,83.3,,,21.07,,63.8,64.08,1.1,50.79,1.7,0.47,2.97,78.0,
PSNL,,-0.547,,0.11130000000000001,0.8108,0.124,0.0,,-0.996,0.23399999999999999,-31900000000.0,0.008,2.1715,0.496,0.04650000000000001,960120000000.0,0.1398,,1.9383000000000001,0.1215,0.7044,0.1097,1.2266,0.9095,-0.226,-0.20800000000000002,-0.311,-0.0241,-0.45399999999999996,,-0.43200000000000005,74000000000.0,0.1023,4.6838,0.045899999999999996,18880000000.0,31730000000.0,-26.966667,10.462518,8.146,,-22.583,24.87,3.577,0.704918,22.08,4.27,24.51,,,0.028010001,-2.004,,-1.58,21.84,,24.25,-0.9,21.84,21.88,22.08,22.195293,22.08,0.84490997,0.044099998,,,,,,15.059239,1.82,,2.93,2.66,2.8,0.0,,,-1.02,-0.29,,182.0,,,0.0,10.42,11.48,,,16.32,,28.78,30.52,2.7,77.13,1.7,0.9,1.45,25.8,
RGEN,0.336,0.8029999999999999,,0.0791,0.3502,0.265,0.09630000000000001,0.121,0.191,0.23800000000000002,30900000000.0,0.008,-0.2815,0.8640000000000001,-0.0355,8480000000.0,0.0832,,0.5867,0.0799,0.2873,0.085,0.7276,1.0905,0.02,0.022000000000000002,0.028999999999999998,-0.0011,0.131,0.0,0.102,302500000000.0,0.09390000000000001,1.181,0.029300000000000003,48670000000.0,52380000000.0,114.14286,27.737917,24.738,268.1208,106.44,159.97,20.955,0.91342556,149.58,75.13,159.93,,,0.07428,0.596,1.063982,4.41,148.08,,159.88,1.4,148.08,149.55,149.58,147.79442,149.58,0.85103,0.0307,,,,,0.959,128.13167,5.7,1.01,21.0,10.56,15.5,0.0,,,0.58,0.28,,761.0,121.79,,0.22,8.12,16.14,292.96,196.63,29.9,11.05,164.18,170.5,13.9,72.91,1.6,0.89,3.53,165.86,
RGNX,0.419,,,0.060700000000000004,-0.24420000000000003,0.02,0.218,-0.685,-1.9469999999999998,1.101,-134800000000.00002,0.005,-0.16190000000000002,0.927,0.0187,1090000000.0,-0.0816,,-0.06480000000000001,-0.0412,-0.254,0.0281,-0.3134,-0.2692,-0.325,-0.281,-0.311,-0.48829999999999996,,,,60700000000.0,-0.0006,0.4044,0.1436,31830000000.0,37260000000.0,-12.230434,17.968561,13.038,,-5.351,54.97,10.669,-0.2910986,26.84,20.03,28.55,,,0.14834,-3.642,0.936017,-4.68,26.52,,28.15,-2.3,26.52,26.69,26.84,29.015882,26.84,0.92367,0.1942,,,,,,34.539494,1.4,1.21,10.68,6.95,8.2,0.0,,,-3.64,-1.02,,257.0,,,0.0,2.74,4.22,,,18.7,,29.05,29.28,8.2,52.68,2.1,0.82,13.39,,
RVMD,,-1.1340000000000001,,0.0962,0.3326,,0.077,,-0.13699999999999998,-0.242,,0.004,-0.6339,0.7170000000000001,0.0087,2530000000.0,0.3832,,0.645,0.38780000000000003,0.49420000000000003,0.1506,0.34840000000000004,,0.326,,,-0.17329999999999998,,,,46170000000.0,0.2566,1.2468000000000001,0.044800000000000006,43580000000.0,58750000000.0,,55.651592,44.456,,-25.736,47.14,-42.232,0.23010385,,17.345,38.98,,,0.01936,-21.247,,,35.55,,38.9,,35.55,35.51,,29.525293,,0.47858003,0.060700003,,,,,,29.23797,2.08,,6.14,5.01,7.8,0.0,,,-21.25,-0.39,,106.0,,,0.0,6.49,7.96,,,56.12,,40.19,39.86,7.8,80.03,1.8,0.66,4.08,42.25,
TARA,,0.887,,0.1745,-0.2041,,0.026000000000000002,0.249,0.342,,-20300000000.0,0.055999999999999994,1.0905,0.381,0.005699999999999999,208040000000.0,-0.0067,,-0.0241,0.0932,-0.2584,0.281,0.3091,1.0644,,-0.5429999999999999,-0.8220000000000001,-0.6799,,,,,0.20129999999999998,1.4398,0.0146,3320000000.0,5840000000.0,,,,,,67.079,,0.62633467,18.93,8.8,21.94,,,0.20674999,,,,18.28,,21.98,,18.28,18.6701,18.93,19.748823,18.93,0.5725,0.0233,,,,,,26.618355,1.54,0.99,10.17,,9.5,0.02,,,-9.22,-1.07,,8.0,,,0.0,1.95,,,,,,19.57,19.83,9.5,52.06,1.0,0.61,0.81,,
TCBI,0.21600000000000003,-1.4880000000000002,,0.0733,-0.0179,0.08,26.370700000000003,0.166,0.073,-0.27399999999999997,101300000000.0,0.01,0.0664,0.9670000000000001,0.026000000000000002,1720000000.0,0.0885,,0.5244,0.1094,0.28559999999999997,0.1561,-0.37329999999999997,-0.32289999999999996,0.26899999999999996,0.003,0.039,-0.45159999999999995,0.675,0.0,0.081,1250000000.0,0.1304,0.8628,0.0331,50110000000.0,50390000000.0,11.223975,2.1492496,-5.369,17.527094,,64.88,51.249,,33.71,19.1,35.741,,,0.00537,2.03,2.144511,34.53,33.15,,54.27,3.17,33.15,33.7,33.71,32.066765,33.71,0.95374,0.0374,,,,,,29.33942,1.72,2.22,51.29,201.55,,0.15,,,2.01,0.58,,1738.0,11.5,,0.15,0.71,0.18,18.21,1.8,1.41,2.28,37.75,36.52,,64.51,3.0,0.66,3.84,33.69,
TCP,0.037000000000000005,0.037000000000000005,,0.12050000000000001,-0.1418,-0.031,-0.059699999999999996,0.069,2.398,0.022000000000000002,264000000000.0,0.2396,0.0,0.895,0.0016,2020000000.0,-0.0373,0.08960000000000001,0.0454,-0.0096,-0.0728,0.11320000000000001,-0.3139,-0.2703,0.084,0.091,0.41,-0.35009999999999997,0.539,0.7020000000000001,0.674,393000000000.0,0.057300000000000004,0.6122,0.0126,52320000000.0,71300000000.0,8.016575,3.8416812,6.983,7.836889,8.582,44.65,9.397,,27.19,,29.27,2.6,2.6,0.23963,3.703,1.025372,-2.18,25.9,0.1004,29.15,3.62,25.9,27.01,27.19,29.264412,27.19,0.68854,0.0173,,0.70269996,0.1003861,7.84,0.037,31.19558,1.28,1.01,9.4,3.09,0.6,3.15,2.6,0.08560000000000001,3.7,0.82,,,8.38,,2.63,3.23,9.82,8.2,7.43,5.37,,30.25,30.38,0.6,59.88,2.0,1.22,2.06,38.89,
TEX,-0.098,-1.041,,0.11349999999999999,0.2107,,3.304,0.052000000000000005,-0.091,-0.47200000000000003,43000000000.0,0.02,-0.0297,0.902,-0.0236,1570000000.0,0.2101,,0.6602,0.24109999999999998,0.34299999999999997,0.2626,-0.19269999999999998,-0.0176,0.141,0.004,0.013999999999999999,-0.23149999999999998,0.032,2.161,0.003,3430000000.0,0.21539999999999998,1.0832,0.042,66400000000.00001,69300000000.0,22.679247,0.48518276,0.655,143.09525,14.113,31.28,11.668,,22.21,11.54,24.3,,0.34,0.040999997,0.168,1.58963,2.25,21.59,,24.04,1.06,21.59,22.21,22.21,19.825,22.21,0.96161,0.0538,,0.5763,0.015748031,1.24,,17.528551,1.14,1.59,11.55,6.53,2.5,1.47,,,0.59,0.01,,9500.0,23.05,,1.46,2.12,3.75,41.42,17.0,0.47,,24.93,24.48,1.5,68.19,2.9,1.19,4.04,20.5,
THC,0.022000000000000002,2.634,1530000000.0,0.0767,0.1012,0.1176,-0.3059,-0.5489999999999999,-3.261,-0.2,-49000000000.0,0.008,0.0,0.988,-0.0232,2820000000.0,0.020499999999999997,,1.057,-0.0592,0.5659000000000001,0.1764,-0.2687,0.2983,0.078,-0.002,0.14300000000000002,-0.29359999999999997,0.078,,-0.003,17540000000.0,0.053899999999999997,1.781,0.0765,103520000000.0,104790000000.0,10.494339,0.16707718,,,7.388,39.37,-2.45,,26.3,,27.91,,,0.01627,-0.628,2.412024,0.55,25.83,,,2.65,25.83,26.08,26.3,27.077353,26.3,0.98656,0.132,,,,,2.385,22.223333,1.71,2.65,-2.45,34.63,1.4,,,,-0.51,0.26,,88608.0,10.72,,,,0.82,,1.08,0.16,,28.26,28.47,1.4,57.19,2.6,1.16,5.26,30.18,
TPB,0.126,-0.29100000000000004,,0.1175,0.1955,,0.0802,0.19399999999999998,-0.315,0.125,6500000000.0,0.451,-0.31489999999999996,0.428,-0.067,567240000000.0,0.014499999999999999,0.0066,0.45840000000000003,0.042199999999999994,0.24280000000000002,0.0694,0.061200000000000004,0.272,0.06,0.013999999999999999,0.062,-0.12179999999999999,0.054000000000000006,0.5670000000000001,0.017,372700000000.0,0.0385,1.1540000000000001,0.053099999999999994,18120000000.0,19510000000.0,12.237904,1.5654023,2.076,91.415665,13.564,34.56,5.74,0.1311953,27.96,14.09,30.4,0.2,0.19,0.54936004,0.332,0.737071,,27.16,0.0076,31.54,2.48,27.16,27.67,27.96,29.315294,27.96,0.4495,0.1188,0.05,0.5758,0.0069955816,,-0.301,25.78181,1.25,0.74,5.73,3.43,3.1,2.66,0.2,0.0066,0.32,0.58,,466.0,12.19,,2.55,5.27,8.79,95.27,22.4,1.51,,29.76,30.2,1.7,54.43,1.7,0.34,4.51,41.75,
TPIC,0.35,,,0.06509999999999999,0.4048,0.5,2.305,0.065,-4.055,0.13,-72000000000.0,0.018000000000000002,-0.36310000000000003,,-0.0066,1120000000.0,0.077,,1.1494,0.055,0.31420000000000003,0.11960000000000001,0.6790999999999999,0.6041,-0.021,-0.083,-0.39399999999999996,-0.07440000000000001,-0.004,,-0.047,1540000000.0,0.1348,2.3838,0.07780000000000001,29750000000.0,35300000000.0,20.181818,0.7150292,0.88,,26.707,33.58,3.646,,29.58,9.185,31.09,,,0.01651,-2.053,1.664907,-0.5,29.18,,31.04,1.54,29.18,29.31,29.58,29.000294,29.58,1.04687,0.0769,,,,,,22.884275,1.86,1.66,3.65,2.69,1.3,1.85,,,-2.04,0.24,,13300.0,23.0,,1.65,9.73,13.21,,,0.83,,34.06,35.53,1.3,71.26,1.9,1.37,4.65,32.58,
TWST,,0.268,,0.06509999999999999,0.9899,,0.439,,-0.465,0.5589999999999999,-146800000000.0,0.03,-0.32789999999999997,0.903,0.1677,3700000000.0,0.252,,1.7696,0.2228,0.6869,0.09759999999999999,2.9210000000000003,2.6579,-0.6829999999999999,-0.528,-0.6759999999999999,0.0329,,,,73400000000.0,0.2089,3.446,0.1082,40800000000.0,41840000000.0,-39.209522,50.09947,43.308,,-26.692,82.48,7.82,,78.25,18.52,82.48,,,0.2348,-4.053,,,77.31,,82.36,-2.1,77.31,78.22,78.25,68.27118,78.25,0.74827003,0.1182,,,,,,48.179855,4.96,,8.34,6.93,11.0,0.02,,,-4.18,-0.69,,414.0,,,0.01,10.75,12.93,,,54.94,,86.97,89.64,10.6,75.87,2.0,0.79,7.94,76.67,
USCR,0.16,8.316,,0.0669,0.18539999999999998,0.14,0.1392,-0.102,-0.5,-0.122,20400000000.0,0.028999999999999998,-0.0032,0.703,-0.1133,513650000000.0,0.14029999999999998,,0.9134,0.1479,0.3465,0.11630000000000001,-0.24170000000000003,-0.3657,0.051,0.013999999999999999,0.059000000000000004,-0.4286,0.053,0.0,0.013999999999999999,1440000000.0,0.1352,3.68,0.0895,15840000000.0,16600000000.000002,19.262196,0.36696082,0.924,25.578947,7.811,55.29,21.332,,30.23,6.75,31.785,,,0.04981,1.235,1.524544,1.43,29.61,,31.58,1.64,29.61,29.93,30.23,27.786764,30.23,0.9714,0.106000006,,,,,8.429,23.044928,1.72,1.49,21.19,1.08,1.2,2.16,,,1.24,0.82,,712.0,20.35,,2.06,1.58,31.1,27.1,3.79,0.38,1.94,34.16,33.47,1.0,66.81,2.8,0.92,5.01,28.44,
VCEL,0.326,0.593,,0.0642,0.3635,,2.7060000000000004,0.371,-0.08199999999999999,-0.237,0.0,0.005,-0.0761,0.9890000000000001,0.0782,942930000000.0,0.2235,,1.2511,0.3607,0.4108,0.14550000000000002,0.1902,0.45640000000000003,-0.10099999999999999,0.0,0.0,0.0545,-0.01,0.0,0.0,116600000000.0,0.1492,2.0546,0.1331,44760000000.0,45140000000.0,71.413795,8.038495,7.088,,828.024,20.74,2.381,,19.47,6.78,20.74,,,0.01064,-0.001,2.719249,,19.46,,20.7,0.29,19.46,19.47,19.47,17.299706,19.47,0.88875,0.1328,,,,,,14.699855,0.88,3.07,2.38,1.77,6.4,0.0,,,0.0,-0.07,,241.0,76.03,,0.0,9.17,12.3,,98.36,8.52,,21.42,21.82,5.9,76.88,1.6,0.85,11.19,23.83,
VIR,,0.526,1150000000.0,0.1734,0.1646,,-0.045,,-4.433,31.725,-220500000000.0,0.040999999999999995,-0.09359999999999999,0.44799999999999995,0.39630000000000004,5180000000.0,-0.0519,,0.06570000000000001,0.26039999999999996,-0.1182,0.08130000000000001,2.1101,,-0.419,-0.423,-0.8109999999999999,-0.47850000000000004,,,,75100000000.0,0.20850000000000002,2.3569999999999998,0.0467,109060000000.0,114980000000.0,-20.693123,66.175896,49.265,,-18.178,,-23.942,,34.99,11.65,39.22,,,0.14543,-14.642,,,33.33,,39.11,-1.89,33.33,34.98,34.99,37.037647,34.99,0.63778996,0.0795,,,,,,38.09261,3.06,,4.9,4.17,10.5,0.0,,,-6.17,-0.59,,253.0,,,0.0,8.34,9.81,,,72.13,,41.7,40.89,10.5,56.53,2.6,0.72,4.46,51.67,
VSTO,-0.034,3.385,1230000000.0,0.0754,0.8652,0.25,-0.0925,-0.32899999999999996,0.762,0.042,-98000000000.0,0.02,0.030600000000000002,0.9209999999999999,-0.024399999999999998,1310000000.0,0.1417,,1.5841999999999998,0.2327,0.46,0.1589,1.9746000000000001,2.7969,-0.121,-0.066,-0.184,-0.015300000000000001,-0.045,,-0.055,1780000000.0,0.14859999999999998,4.1865,0.0354,56820000000.0,58060000000.0,12.787356,0.72772473,0.953,,11.582,22.597,8.43,,20.97,4.29,22.33,,,0.02185,-1.691,0.401544,0.44,20.69,,22.3,1.74,20.69,20.91,20.97,19.752354,20.97,0.96049005,0.041300002,,,,,,13.882753,1.38,0.41,8.43,0.61,2.7,0.0,,,-1.7,0.64,,4400.0,12.36,,0.91,2.54,35.0,,7.38,0.71,,21.88,21.45,1.4,55.0,2.1,0.88,1.62,29.6,
,previousClose,regularMarketOpen,twoHundredDayAverage,regularMarketDayHigh,regularMarketPreviousClose,fiftyDayAverage,open,beta,regularMarketDayLow,trailingPE,priceToSalesTrailing12Months,dayLow,ask,fiftyTwoWeekHigh,forwardPE,fiftyTwoWeekLow,bid,dayHigh,enterpriseToRevenue,profitMargins,enterpriseToEbitda,52WeekChange,forwardEps,bookValue,sharesPercentSharesOut,heldPercentInstitutions,trailingEps,SandP52WeekChange,priceToBook,heldPercentInsiders,shortRatio,pegRatio,shortPercentOfFloat,regularMarketPrice,lastDividendValue,trailingAnnualDividendYield,trailingAnnualDividendRate,earningsQuarterlyGrowth,payoutRatio,dividendRate,fiveYearAvgDividendYield,dividendYield,No.,Market Cap,P/E,Price,Change,Index,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,ROA,Target Price,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,Perf YTD,Dividend,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend %,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR,Employees,Current Ratio,Sales Q/Q,Oper. Margin,RSI (14),Debt/Eq,EPS Q/Q,Profit Margin,Rel Volume,Prev Close,LT Debt/Eq,Payout,Recom,SMA20,SMA50,SMA200,Avg Volume,Earnings
