ticker,52W High,52W Low,52WeekChange,Avg Volume,Change,EPS Q/Q,EPS next 5Y,EPS next Y,EPS past 5Y,EPS this Y,Gross Margin,Income,Insider Own,Insider Trans,Inst Own,Inst Trans,Market Cap,Perf Half Y,Perf Month,Perf Quarter,Perf Week,Perf YTD,Perf Year,ROA,ROE,ROI,SMA20,SMA200,SMA50,Sales,Sales Q/Q,Sales past 5Y,SandP52WeekChange,Short Float,Shs Float,Shs Outstand,ask,beta,bid,bookValue,dayHigh,dayLow,enterpriseToEbitda,enterpriseToRevenue,fiftyDayAverage,fiftyTwoWeekHigh,fiftyTwoWeekLow,forwardEps,forwardPE,heldPercentInsiders,heldPercentInstitutions,open,pegRatio,previousClose,priceToBook,priceToSalesTrailing12Months,profitMargins,regularMarketDayHigh,regularMarketDayLow,regularMarketOpen,regularMarketPreviousClose,regularMarketPrice,sharesPercentSharesOut,shortPercentOfFloat,shortRatio,trailingEps,twoHundredDayAverage,ATR,Beta,Book/sh,Cash/sh,Current Ratio,Debt/Eq,Dividend,Dividend %,EPS (ttm),EPS next Q,Earnings,Employees,Forward P/E,Index,LT Debt/Eq,Oper. Margin,P/B,P/C,P/E,P/FCF,P/S,PEG,Payout,Prev Close,Price,Profit Margin,Quick Ratio,RSI (14),Recom,Rel Volume,Short Ratio,Target Price,Volume
TOUR,-0.6529,0.6271,-0.70064515,,0.272,0.12300000000000001,-0.0001,,0.155,-2.804,0.461,-106900000000.0,0.025,0.0,0.105,-0.3289,137970000000.0,0.1512,0.11320000000000001,-0.1128,0.36950000000000005,-0.5317000000000001,-0.6131,-0.12,-0.27399999999999997,-0.298,0.22219999999999998,-0.1142,0.1143,221400000000.0,-0.935,-0.084,0.15509713,0.0059,23890000000.0,123380000000.0,1.18,1.417502,1.17,4.197,1.25,1.08,,,1.0281714,3.4,0.725,-0.33,-3.5757573,0.025020001,0.21922001,1.1618,,0.9265,0.2811532,,-0.48271,1.25,1.08,1.1618,0.9265,1.1618,0.0011,,0.63,-0.368,1.019355,0.07,1.17,2.81,1.85,1.3,0.03,,,-0.87,,,6188.0,,,0.01,-0.5670000000000001,0.4,0.6,,,0.6,,,1.12,1.11,-0.483,1.3,56.82,3.0,0.26,0.34,,
UAMY,-0.5085000000000001,0.2675,-0.5102041,,0.1895,0.43700000000000006,,,-0.162,-5.452999999999999,-0.071,-3100000000.0,0.079,0.0,0.032,0.0509,22810000000.0,-0.1714,-0.4191,-0.4045,-0.3207,-0.2468,-0.4775,-0.21600000000000003,-0.355,-0.42100000000000004,-0.34380000000000005,-0.28559999999999997,-0.36329999999999996,6900000000.0,-0.304,-0.052000000000000005,0.15509713,0.005600000000000001,68410000000.0,70180000000.0,0.2977,0.885172,0.2929,0.115,0.295,0.2551,-21.897,2.752,0.45885715,0.59,0.23,0.56,0.51785713,0.25873,0.03477,0.2899,,0.2438,2.521739,3.1983347,-0.44595,0.295,0.2551,0.2899,0.2438,0.2899,0.005,0.0056,7.63,-0.045,0.41130435,0.1,1.11,0.11,0.01,0.3,0.11,,,-0.05,,,103.0,,,0.06,-0.45799999999999996,3.82,81.98,,,4.75,,,0.61,0.42,-0.45299999999999996,0.2,50.0,,3.58,0.28,,
WSG,-0.5216,0.7059000000000001,-0.54545456,,0.2889,-0.679,0.1463,47.0,,-6.337000000000001,0.379,-336700000000.0,,,0.063,-0.0375,325170000000.0,0.08410000000000001,0.08410000000000001,0.1107,0.24059999999999998,-0.053099999999999994,-0.4229,-0.18600000000000003,-1.29,-0.247,0.1934,-0.0695,0.1577,835800000000.0,-0.753,,0.15509713,0.0032,40690000000.0,136690000000.0,2.34,,2.28,,2.45,2.02,,,1.9914286,4.85,1.36,0.39,5.948718,,0.18536,2.19,-10.66,1.8,,,-0.42148,2.45,2.02,2.19,1.8,2.19,0.00090000004,,0.92,,2.1903188,0.11,,1.36,,0.9,4.49,,,-2.48,-0.11,,1850.0,5.5,,0.11,-0.376,1.66,,,,0.38,,,2.24,2.26,-0.48,0.9,63.58,2.7,0.39,0.92,,
YGYI,-0.8797,0.33399999999999996,-0.8901869,,0.2767,0.419,,,-0.5770000000000001,-1.0070000000000001,0.519,-31000000000.0,0.6415000000000001,0.0,0.040999999999999995,-0.397,19460000000.0,-0.10400000000000001,-0.22039999999999998,-0.5743,-0.067,-0.8159000000000001,-0.8642,-0.249,-0.698,-0.2,-0.08199999999999999,-0.6119,-0.3283,180100000000.0,-0.13,0.13699999999999998,0.15509713,0.06559999999999999,10850000000.0,30040000000.0,0.6099,2.283166,0.6,1.856,0.733,0.4702,-1.628,0.174,0.75457144,4.99,0.45,-0.02,-30.015001,0.64149004,0.07372,0.475,,0.4706,0.3234375,0.101052284,-0.16055,0.733,0.4702,0.475,0.4706,0.475,0.0235,0.045300003,7.54,-1.182,1.2669275,0.08,,1.86,,,,,,-1.18,,,469.0,,,,,0.32,,,,0.1,,,0.54,0.59,,,42.0,,0.94,3.24,,
ADES,-0.6819,0.38659999999999994,-0.70168996,,0.20199999999999999,-3.9960000000000004,0.5,,0.992,0.11699999999999999,0.28800000000000003,-12500000000.0,0.008,0.0,0.632,-0.0755,75920000000.0,-0.2914,0.049100000000000005,-0.1663,0.0125,-0.6133,-0.7047,-0.079,-0.128,-0.175,0.2324,-0.2787,0.1825,58900000000.0,-0.263,0.32899999999999996,0.15542006,0.0629,17950000000.0,18010000000.0,4.89,0.596989,4.87,4.393,6.25,4.81,-9.04,1.616,4.0494285,14.37,3.52,4.34,1.1221198,0.02856,0.69704,5.69,,4.06,1.1085818,1.5338193,-0.21529,6.25,4.81,5.69,4.06,5.69,0.0608,0.083100006,7.09,-0.705,5.091439,0.32,0.72,4.39,0.86,1.5,0.45,,,-0.7,,,133.0,,,0.13,-0.794,1.07,5.45,,2.45,1.55,,,4.74,4.69,-0.215,1.1,59.46,2.0,0.22,2.77,,
AMAG,0.0052,2.0839,-0.15921295,,0.4468,0.892,,1.6030000000000002,-0.354,-1.784,0.64,-259500000000.0,0.011000000000000001,0.0,,-0.025,328060000000.0,0.521,-0.09269999999999999,0.1401,0.0592,-0.22760000000000002,-0.1861,-0.322,-0.815,-0.8,0.4347,0.5373,0.36979999999999996,297000000000.0,-0.324,0.214,0.15542006,0.3016,33689999999.999996,34350000000.0,13.61,1.120401,13.6,7.234,13.8,12.55,-6.492,1.614,9.886,13.8,4.41,0.38,35.789474,0.01745,1.3431599,12.98,0.39,9.4,1.8800111,1.5751725,-0.86947,13.8,12.55,12.98,9.4,12.98,0.2947,0.61509997,26.71,-7.599,8.334892,0.63,1.05,7.26,4.29,1.6,0.0,,,-7.63,0.0,,440.0,34.71,,1.14,-0.797,1.84,3.1,,,1.54,,,13.35,13.33,-0.8740000000000001,1.4,70.64,2.9,0.67,7.78,11.45,
BBBY,0.1017,4.7143,0.4557823,9830000000.0,0.3084,0.04,0.65,0.966,-0.244,-3.8310000000000004,0.304,-588000000000.0,0.025,0.0134,,-0.043899999999999995,1810000000.0,2.9525,0.2299,0.4079,0.1217,-0.1341,0.45159999999999995,-0.069,-0.312,-0.16399999999999998,0.5159,0.8828,0.6103999999999999,9890000000.0,-0.49200000000000005,-0.012,0.15542006,0.6111,118740000000.0,123700000000.0,19.52,2.554626,19.53,11.747,20.37,17.95,-58.256,0.487,12.623714,20.37,3.43,-0.01,,0.05071,1.1455001,18.3,-0.08,14.98,1.6659573,0.24931525,-0.05509,20.37,17.95,18.3,14.98,18.3,0.5758,0.7583,10.72,-4.418,8.873813,1.29,2.47,13.67,12.57,1.5,0.76,0.68,0.0317,-1.88,-0.06,,55000.0,31.89,,0.76,-0.023,1.57,1.71,,13.14,0.25,,,21.76,21.46,-0.019,0.7,79.78,2.7,0.7,6.32,14.54,
CHFS,-0.8223999999999999,0.22690000000000002,-0.80921054,11420000000.0,0.1575,0.946,,0.429,,0.779,0.563,-23500000000.0,0.0003,0.0,0.027000000000000003,0.3383,23960000000.0,-0.336,-0.20620000000000002,-0.4235,-0.0557,-0.6615000000000001,-0.7903,-2.589,-3.985,-9.057,0.0678,-0.33590000000000003,-0.31920000000000004,6100000000.0,0.11800000000000001,0.7959999999999999,0.15542006,0.0441,36710000000.0,37920000000.0,0.3374,1.567447,0.337,0.222,0.3737,0.2915,-0.335,0.94,0.37314287,1.9,0.28,-1.73,-0.20612715,0.00033,0.047659997,0.295,,0.2915,1.6063062,4.788784,-2.85455,0.3737,0.2915,0.295,0.2915,0.295,0.0197,0.0197,0.18,-1.248,0.46122304,0.03,1.42,0.25,0.09,3.5,0.0,,,-4.43,-0.07,,66.0,,,0.0,,1.36,3.71,,,4.74,,,0.33,0.34,,2.7,43.66,1.0,0.23,0.14,,
ENLV,-0.7114,1.2749,-0.4686941,,0.3749,-0.565,,-0.43,0.43799999999999994,0.779,,-9300000000.0,0.4208,0.0,0.13699999999999998,-0.2489,78230000000.0,0.26649999999999996,0.1445,0.1358,0.21719999999999998,-0.2921,-0.7837999999999999,-0.33799999999999997,-0.426,,0.6187,0.3272,0.5708,,,,0.15542006,0.0028000000000000004,7530000000.0,13440000000.0,8.24,,8.21,2.242,11.83,7.91,-5.655,,5.077429,18.13,3.59,-1.13,-7.2345133,0.42084998,0.12589,10.51,,5.94,3.646298,,,11.83,7.91,10.51,5.94,10.51,0.0016,0.0023999999,0.31,-0.819,5.224928,1.25,1.83,2.25,2.64,6.9,0.0,,,-0.83,-0.18,,36.0,,,0.0,,5.24,4.46,,,,,,11.44,11.78,,6.9,68.94,,0.35,0.02,,
EXPR,-0.8758,0.281,-0.8013029,2780000000.0,0.2705,,,0.968,-0.384,-27.538,0.136,-406500000000.0,0.039,0.0,,-0.0342,41600000000.0,-0.5515,-0.45049999999999996,-0.5764,-0.13019999999999998,-0.8747,-0.8195,-0.221,-1.197,-0.41200000000000003,-0.08560000000000001,-0.6689,-0.2433,1550000000.0,-0.48,-0.013999999999999999,0.15542006,0.2341,62480000000.0,64650000000.00001,0.785,1.919175,0.78,2.296,0.8085,0.62,-6.062,0.668,0.9702857,6.24,0.61,-0.12,-6.7175,0.06917,1.0959201,0.6221,,0.61,0.35108885,0.033694007,-0.26208,0.8085,0.62,0.6221,0.61,0.6221,0.22559999,0.274,6.86,-6.284,1.4934533,0.1,2.07,2.3,3.04,1.1,1.11,,,-6.33,-0.65,,14000.0,,,1.11,-0.31,0.33,0.25,,,0.03,,,0.73,0.75,-0.262,0.6,43.89,3.0,1.74,4.39,1.33,
GSUM,-0.344,5.9198,-0.2530864,,0.3554,0.78,,,-0.434,0.059000000000000004,0.763,-78800000000.0,0.09050000000000001,0.0,0.251,-0.2291,40220000000.0,1.0862,0.3191,0.7445,0.1,-0.008199999999999999,-0.2798,-0.599,2.7769999999999997,-7.52,0.4851,0.7881999999999999,0.7909999999999999,47800000000.0,-0.68,0.213,0.15542006,0.0074,25440000000.0,33890000000.0,1.65,2.13432,1.64,1.799,1.88,1.58,,,0.9808286,2.5,0.237,0.48,3.4375,0.09047,0.29381,1.725,,1.21,0.9171762,,-1.6473,1.88,1.58,1.725,1.21,1.725,0.0054,,0.39,-1.516,0.7905252,0.14,1.87,-1.6,0.12,0.5,,,,-2.37,,,929.0,,,,,,15.55,,,1.2,,,1.8,1.82,,0.5,77.51,,0.56,0.35,,
SLDB,-0.6875,1.1985,-0.804243,,1.0902,0.48200000000000004,,0.45799999999999996,,-0.294,,-106800000000.0,0.048,-0.013000000000000001,0.584,0.016399999999999998,89560000000.0,-0.09380000000000001,-0.1506,-0.3048,-0.0558,-0.5438000000000001,-0.7940999999999999,-1.166,-1.495,,0.8862000000000001,0.4385,0.7365999999999999,,,,0.15542006,0.0591,26540000000.0,48160000000.0,4.23,1.04755,4.23,0.884,6.1,4.08,-0.581,,2.3682857,13.58,1.93,-0.78,-5.3333335,0.29862,0.58094,5.21,,2.03,4.705882,,,6.1,4.08,5.21,2.03,5.21,0.0341,0.064,10.27,-2.275,2.6520863,0.49,,0.85,1.06,3.3,0.02,,,-2.29,-0.35,,121.0,,,0.01,,4.66,3.74,,,,,,3.97,3.96,,3.3,65.9,3.3,0.2,0.43,4.7,
TCS,0.0088,3.1222000000000003,0.37086082,,0.1948,-3.053,0.153,3.2876999999999996,-0.087,-0.109,0.573,1900000000.0,0.042,0.0,0.843,-0.0364,318950000000.0,2.0743,0.4612,0.9167000000000001,-0.0016,0.47159999999999996,0.3986,0.002,0.006999999999999999,0.06,0.3771,1.0831,0.6825,858100000000.0,-0.276,0.032,0.15542006,0.15710000000000002,18980000000.0,48390000000.0,7.55,2.094202,7.58,5.424,7.8,6.33,15.95,1.063,4.7177143,7.8,1.8,0.31,24.837742,0.09087,0.88848,6.32,5.83,6.21,1.4195613,0.45189086,0.00223,7.8,6.33,6.32,6.21,6.32,0.0592,0.1445,8.13,0.039,3.3632374,0.76,2.03,5.44,1.28,1.2,1.17,,,0.04,0.03,,5100.0,27.32,,1.13,0.027999999999999997,1.57,6.66,213.75,11.78,0.49,13.97,0.0,8.57,8.55,0.002,0.6,73.54,3.7,0.8,4.36,3.0,
VVPR,-0.2796,17.1186,6.4110036,2710000000.0,0.16699999999999998,-1.3619999999999999,,,-0.49200000000000005,-2.529,0.161,-5100000000.0,0.8128,0.0,0.015,0.636,116240000000.0,11.2542,0.0044,5.8872,0.1819,7.7238,6.2126,-0.077,-0.231,-0.045,0.2873,4.041399999999999,1.0544,48700000000.0,-0.065,,0.15542006,0.038,2870000000.0,13920000000.0,10.75,5.039377,10.7,1.306,11.147,9.5,82.218,3.028,6.5997143,14.84,0.59,,,0.81284,0.01071,9.52,,9.16,8.108729,2.9475029,-0.10476,11.147,9.5,9.52,9.16,9.52,0.0081,0.026500002,0.02,-0.38,2.5654964,2.77,4.95,1.27,0.24,1.0,1.46,,,-0.36,,,204.0,,,1.39,-0.026000000000000002,12.82,68.26,,,3.92,,,10.09,16.28,-0.105,,72.77,,39.83,0.04,,
WWR,-0.6876000000000001,10.56,-0.18506491,3040000000.0,0.1514,0.764,0.2,,0.541,0.86,,-10400000000.0,0.006999999999999999,0.0,0.01,,20050000000.0,1.5612000000000001,0.3141,0.0681,0.8058,0.18960000000000002,-0.24170000000000003,-0.38799999999999996,-0.62,,0.602,0.5099,0.43170000000000003,,,,0.15542006,0.038599999999999995,7560000000.0,8289999999.999999,2.89,1.874581,2.88,2.645,3.34,2.65,-1.938,,1.8854285,9.25,0.25,-0.49,-5.9183674,0.00046999997,0.01408,3.32,,2.51,1.0964084,,,3.34,2.65,3.32,2.51,3.32,0.0353,0.0353,0.16,-2.836,1.8418705,1.55,1.77,3.05,,0.8,0.02,,,-3.16,,,28.0,,,0.01,,2.62,,,,,,,7.8,8.0,,0.8,66.28,,2.62,0.03,,
ADRO,2.4678,14.547699999999999,1.8316832,,3.8986,0.115,0.09,-0.121,-0.304,0.15,,-64599999999.99999,0.006999999999999999,-0.1075,0.562,0.0492,1110000000.0,4.5157,3.7013,4.4727,4.9872000000000005,10.8729,13.593800000000002,-0.223,-1.0170000000000001,-1.337,4.6197,4.5382,4.2401,28000000000.0,0.14300000000000002,0.052000000000000005,0.14525354,0.056299999999999996,57010000000.0,80860000000.0,14.02,0.290412,,0.575,15.68,11.3,-0.934,2.09,2.659,15.68,0.901,-0.65,-21.553846,0.29837,0.44755,11.3,-0.55,14.3,24.36522,8.124457,-2.30923,15.68,11.3,11.3,14.3,11.3,0.0396,0.048600003,4.66,-0.801,2.7024286,1.28,0.11,2.88,10.33,8.9,0.0,,,-0.8,-0.8,,96.0,,,0.0,,5.07,1.41,,,8.64,,,14.6,14.6,,8.9,61.26,2.7,1.47,5.49,3.75,0.0
ARA,0.0868,1.0682,0.10720003,,0.6647,1.046,,1.5619999999999998,-0.265,0.311,0.252,-10600000000.0,0.057999999999999996,0.0,0.8240000000000001,-0.018799999999999997,399280000000.0,0.9492,0.7245999999999999,0.7481,0.8432,0.1109,0.9136,-0.009000000000000001,0.132,0.13699999999999998,0.8009999999999999,0.5638000000000001,0.7589,815800000000.0,-0.038,0.08,0.14525354,0.059699999999999996,14040000000.0,32860000000.0,11.75,1.568715,11.55,-2.241,11.83,11.31,9.588,1.359,6.574,11.83,5.57,0.09,,0.06528,0.87835,11.35,,6.92,,0.4886763,-0.00193,11.83,11.31,11.35,6.92,11.35,0.0242,0.0552,15.73,-0.331,6.6267858,0.49,1.51,-2.35,6.35,1.0,,,,-0.33,0.08,,4977.0,127.11,,,0.07400000000000001,,1.8,,1.47,0.29,,,11.56,11.44,-0.013000000000000001,1.0,84.76,3.0,1.42,6.78,7.33,
BDR,-0.7329000000000001,1.6711,0.18840575,1780000000.0,0.23129999999999998,-0.319,,,0.11800000000000001,0.486,0.11699999999999999,-8500000000.0,0.099,0.0,0.042,-0.0635,10340000000.0,0.7807,0.16670000000000001,0.3716,0.17420000000000002,0.33549999999999996,0.5318999999999999,-0.48200000000000004,-1.204,-0.758,0.2125,0.4021,0.2021,18200000000.0,-0.29600000000000004,-0.07400000000000001,0.14525354,0.004699999999999999,3450000000.0,9770000000.0,1.02,0.379041,0.98,0.44,1.15,0.8,-1.974,0.844,0.8797143,3.8,0.38,,,0.63402003,0.04408,0.8243,,0.8243,2.3068182,0.5445154,-0.46418,1.15,0.8,0.8243,0.8243,0.8243,0.0017,0.0087,,-0.875,0.7055,0.12,0.69,0.44,0.06,1.5,1.14,,,-0.87,,,161.0,,,0.63,-0.44799999999999995,2.68,18.83,,,0.52,,,1.07,1.18,-0.46399999999999997,0.5,68.36,,0.26,0.01,,
BEEM,-0.062,2.8465,0.7814286,,0.2021,0.248,,0.847,0.138,0.292,-0.028999999999999998,-3800000000.0,0.006999999999999999,,0.111,-0.12369999999999999,97580000000.0,1.1053,0.1014,0.5005,0.3035,2.2167,1.4534,-0.516,-0.665,-0.546,0.2108,0.6408,0.1591,5100000000.0,-0.063,0.377,0.14525354,0.09300000000000001,5910000000.0,6690000000.0,14.98,0.120401,14.56,,,12.56,-21.871,15.79,12.343572,,6.095,,,0.14308,0.14267999,12.74,,12.47,,19.836514,-0.74734,,12.56,12.74,12.47,12.74,0.08189999,0.0924,2.08,,9.8725,1.44,0.03,0.87,0.36,3.9,0.07,,,-0.73,-0.15,,26.0,,,0.0,-0.741,19.41,46.95,,,18.41,,,16.36,16.89,-0.747,2.3,64.07,1.7,1.07,1.9,20.25,
CBAT,-0.1653,7.694400000000001,3.3793106,7040000000.0,0.2323,0.698,0.3,,-0.17600000000000002,-2.782,0.055999999999999994,-9200000000.0,0.298,0.6492,0.003,-0.0926,112430000000.0,6.8229999999999995,3.2297000000000002,1.3534,0.2776,1.7216999999999998,4.5496,-0.094,-0.715,-0.20199999999999999,1.5077,3.2443,2.2259,24300000000.0,0.07,0.098,0.14525354,0.0045000000000000005,22600000000.0,60430000000.0,3.05,3.076365,2.92,0.237,3.45,2.2,-44.533,6.781,1.0182858,3.75,0.36,,,0.43778,0.00806,2.22,,2.54,13.206751,8.399572,-0.37978,3.45,2.2,2.22,2.54,2.22,0.0016,0.0034999999,0.08,-0.18,0.7262143,0.62,2.08,0.25,0.0,0.4,2.19,,,-0.19,,,58.0,,,0.0,-0.344,13.04,861.94,,,7.09,,,3.71,3.26,-0.38,0.3,64.36,,0.83,0.01,2.0,
CTIC,0.1157,3.8226,2.1794872,2770000000.0,0.20809999999999998,-0.004,,0.0,0.361,-0.317,,-44400000000.0,0.0039000000000000003,0.0,0.5,-0.0554,216150000000.0,2.1543,1.875,1.5126,1.8476,0.8924,2.8255,-0.66,-1.263,-1.234,1.4901,1.5275,1.3625,2300000000.0,,-0.439,0.14525354,0.0048,73530000000.0,73690000000.0,3.24,1.44593,3.23,0.771,3.2,2.34,-3.33,52.918,1.1817143,3.2,0.62,-0.68,-4.397059,0.0039,0.46245998,2.36,,2.475,3.8780804,96.292366,,3.2,2.34,2.36,2.475,2.36,0.0047999998,0.0062,1.55,-0.705,1.1489285,0.3,1.08,0.77,1.15,5.2,0.12,,,-0.7,-0.15,,25.0,,,0.04,,4.14,2.78,,,84.6,,,3.01,3.19,,5.2,82.77,2.0,0.65,0.1,4.67,
ENLV,-0.6206,1.883,-0.15072465,,0.1775,-0.565,,-0.43,0.43799999999999994,0.779,,-9300000000.0,0.4208,0.0,0.13699999999999998,-0.2489,136310000000.0,1.1340000000000001,1.0295,0.9096,1.0909,0.2334,-0.0742,-0.33799999999999997,-0.426,,0.9790000000000001,0.6818000000000001,0.9673,,,,0.14525354,0.0028000000000000004,7530000000.0,13440000000.0,10.42,,10.15,2.242,10.82,8.43,-5.655,,5.180286,16.94,3.59,-1.13,-9.159292,0.42084998,0.12589,8.74,,8.79,4.616414,,,10.82,8.43,8.74,8.79,8.74,0.0016,0.0023999999,0.31,-0.819,5.250393,1.25,1.83,2.25,2.64,6.9,0.0,,,-0.83,-0.18,,36.0,,,0.0,,5.24,4.46,,,,,,11.44,11.78,,6.9,68.94,,0.35,0.02,,
GBR,-0.2877,1.8363999999999998,-0.099999964,,0.15560000000000002,0.027999999999999997,,,0.037000000000000005,-1.2329999999999999,-0.33,-2600000000.0,0.5963,0.0,0.021,0.2874,7990000000.0,0.3,0.1384,0.2581,0.248,0.2683,0.006500000000000001,-0.45,-1.104,-1.074,0.20420000000000002,0.3712,0.1377,500000000.0,-0.5,-0.16899999999999998,0.14525354,0.06849999999999999,2069999999.9999998,5130000000.0,1.55,2.183946,1.43,0.424,1.68,1.27,-15.219,15.285,1.3505714,2.19,0.55,,,0.59626997,0.021960001,1.35,,1.35,3.6792452,17.2539,,1.68,1.27,1.35,1.35,1.35,0.0277,0.0685,1.62,-0.501,1.131,0.21,2.26,0.42,0.0,13.9,0.09,,,-0.5,,,24.0,,,0.09,,3.81,,,,14.14,,,1.6,1.6,,13.9,57.59,,2.15,0.75,,
HMHC,-0.6365,1.4175,-0.58641976,5530000000.0,0.23879999999999998,0.07,0.05,0.762,-0.168,-0.547,0.39,-440000000000.0,0.005,-0.009300000000000001,0.94,-0.042800000000000005,317100000000.0,0.6382,0.0596,0.4561,0.5,-0.6015999999999999,-0.502,-0.18100000000000002,-1.056,-0.13699999999999998,0.2696,-0.2009,0.0692,1250000000.0,-0.354,0.003,0.14525354,0.0492,124840000000.0,125460000000.0,2.38,1.347268,2.33,1.504,2.5,2.1,-88.917,0.809,2.1387143,6.85,1.03,-0.73,-3.4109588,0.00712,0.99117,2.1,-0.13,2.01,1.6555852,0.26450428,-0.35248002,2.5,2.1,2.1,2.01,2.1,0.048800003,0.0684,2.26,-3.531,1.95775,0.23,1.48,1.51,,1.1,3.97,,,-3.53,0.53,,3400.0,,,3.34,-0.317,1.87,,,1.0,0.23,,,2.71,2.83,-0.35200000000000004,0.7,71.87,3.2,0.51,1.07,3.0,
IDT,-0.0691,0.9895999999999999,-0.24145532,,0.391,-0.7609999999999999,,,0.1025,,,,0.3296,-0.0006,0.47119999999999995,,239010000000.0,0.8728,0.4413,0.5024000000000001,0.5166,0.3273,-0.06269999999999999,,,,0.4593,0.45520000000000005,0.43810000000000004,1340000000.0,-0.057999999999999996,,0.14525354,0.0070999999999999995,22640000000.0,24970000000.0,9.72,,9.62,2.707,10.49,8.15,3.795,0.118,6.659714,10.49,4.81,1.5,6.3799996,0.32958,0.47120997,8.45,,6.88,3.5352788,0.18879603,0.01592,10.49,8.15,8.45,6.88,8.45,0.006,0.01,2.51,0.776,6.1847143,0.74,,2.71,,,,,,0.78,,,,,,,,4.07,,14.2,,0.2,,,10.85,11.02,,,78.48,,0.62,0.54,,
LAC,0.1369,6.6563,3.0584416,2560000000.0,0.17600000000000002,,,,,,,,0.3737,0.0,0.1434,,1330000000.0,4.9514,0.8726,1.5972,0.7212999999999999,3.6372000000000004,3.8355,,,,0.6758,2.0071,0.8917,-1490000000.0,,,0.14525354,0.083,56410000000.0,90640000000.0,14.3,2.082122,14.5,1.589,15.3,11.36,-57.102,-971.54,8.273714,15.3,1.92,,,0.37366,0.1434,11.4,,12.5,9.2511015,-892.46204,,15.3,11.36,11.4,12.5,11.4,0.051599998,,2.48,0.466,5.2415,1.49,,1.59,,,,,,0.47,,,321.0,,,,,9.09,,30.99,,,,,14.78,14.44,,,66.33,,1.28,1.32,,
LONE,-0.9020999999999999,0.6495000000000001,-0.91078067,2640000000.0,0.2818,0.04,,0.72,-0.31,0.93,0.779,-223600000000.0,0.031,0.0,0.293,-0.2921,7310000000.0,-0.3732,-0.1564,-0.2895,0.49310000000000004,-0.8798999999999999,-0.8859999999999999,-0.331,-3.023,-0.047,0.2304,-0.6426000000000001,-0.0321,156400000000.0,-0.815,0.106,0.14525354,0.044500000000000005,22550000000.0,25310000000.0,0.295,3.014492,0.29,-1.192,0.59,0.31,3.212,3.642,0.28657144,3.2,0.19,-0.26,-1.2053846,0.17790002,0.47419998,0.5401,,0.2445,,0.053098213,-1.39057,0.59,0.31,0.5401,0.2445,0.5401,0.0394,0.049000002,0.27,-8.706,0.48664287,0.07,3.27,-1.19,0.07,0.1,,,,-8.93,-0.04,,84.0,,,,,,3.81,,0.07,0.03,,,0.25,0.25,,0.1,45.76,2.0,1.76,0.22,,
MMLP,-0.7615999999999999,0.4807,-0.7516199,,0.16519999999999999,0.679,0.036000000000000004,-0.5,0.215,1.396,0.46,25800000000.0,0.017,0.0582,0.46799999999999997,-0.013300000000000001,52270000000.0,0.2182,-0.036000000000000004,-0.2796,0.1074,-0.6675,-0.7137,0.04,-0.7290000000000001,0.10400000000000001,0.045,-0.40700000000000003,-0.1641,759300000000.0,-0.249,-0.124,0.14525354,0.0173,31860000000.0,38660000000.0,1.37,3.264214,1.3,-0.926,1.4,1.03,5.716,0.813,1.4285715,5.62,0.91,-0.21,-6.380953,0.17884001,0.26375,1.03,-2.28,1.15,,0.06856778,0.03421,1.4,1.03,1.03,1.15,1.03,0.014199999,0.0233,2.99,0.67,1.8419286,0.15,3.32,-0.93,0.0,0.3,,0.02,0.0146,0.67,-0.25,,1292.0,,,,0.09300000000000001,,457.03,2.05,1.65,0.06,0.57,0.935,1.36,1.37,0.034,0.2,51.46,3.3,7.43,1.81,2.0,
PACD,-0.9579000000000001,0.3649,-0.9325513,4870000000.0,0.20600000000000002,-0.185,0.321,0.08800000000000001,-0.149,0.745,-0.26,-547299999999.99994,0.0665,0.0,0.166,-0.8223999999999999,20310000000.0,-0.23,0.1796,-0.4156,0.08109999999999999,-0.9314,-0.9162,-0.237,-0.5,-0.217,0.1286,-0.7317,-0.1079,215800000000.0,-0.491,-0.267,0.14525354,0.061900000000000004,70810000000.0,75200000000.0,0.361,2.581382,0.35,12.285,0.2915,0.215,-9.82,4.263,0.25685716,6.65,0.21,-3.54,-0.07903955,0.066479996,0.9535,0.22,,0.232,0.022775743,0.097511515,-2.53609,0.2915,0.215,0.22,0.232,0.22,0.0583,0.1228,0.89,-7.287,0.44507143,0.04,2.32,12.29,3.96,5.5,0.0,,,-7.29,-0.96,,763.0,,,1.24,,0.02,0.08,,,0.09,,,0.27,0.3,,4.8,55.8,2.0,4.89,0.69,,
